,model,scientificName,height,x_meters,y_meters
2115,Hiperfire2,Elephas maximus,7.8,2.111003732,0.049686475
2116,Hiperfire2,Panthera tigris,7.8,1.709607343,0.178645878
2117,Hiperfire2,Elephas maximus,7.8,0.832584169,-0.251118128
2118,Hiperfire2,Panthera tigris,7.8,2.054764661,0.054604966
2119,Hiperfire2,Axis axis,7.35,-1.820825226,-0.778508731
2120,Hiperfire2,Semnopithecus schistaceus,7.35,-0.289395152,-0.273339065
2121,Hiperfire2,Panthera tigris,7.35,-1.753270573,-0.970016002
2122,Hiperfire2,Panthera tigris,7.35,-1.875237222,-0.146741124
2123,Hiperfire2,Panthera tigris,7.35,-2.0937608,-0.314445266
2124,Hiperfire2,Panthera tigris,7.35,-1.980739547,0.001327193
2125,Hiperfire2,Axis axis,7.35,-1.686675727,-1.404066275
2126,Hiperfire2,Axis axis,7.35,-2.154509009,-0.007625342
2127,Hiperfire2,Axis axis,7.35,-1.886054183,0.083773422
2128,Hiperfire2,Muntiacus muntjak,7.35,0.101638874,0.503747668
2129,Hiperfire2,Axis porcinus,7.35,2.338158462,0.93380372
2130,Hiperfire2,Axis axis,7.35,-1.778384958,-0.580655198
2131,Hiperfire2,Axis axis,7.35,1.63790498,-0.285394047
2132,Hiperfire2,Axis axis,7.35,-0.446149145,0.008370435
2133,Hiperfire2,Muntiacus muntjak,7.35,0.267947462,0.753070802
2134,Hiperfire2,Muntiacus muntjak,7.35,0.551522645,-0.391708106
2135,Hiperfire2,Muntiacus muntjak,7.35,-1.868556751,-0.672438938
2136,Hiperfire2,Sus scrofa,7.35,1.558583408,-0.814880055
2137,Hiperfire2,Panthera tigris,7.35,-1.163765105,-0.070348693
2138,Hiperfire2,Semnopithecus schistaceus,7.35,-1.680327507,-0.541505789
2139,Hiperfire2,Axis axis,7.35,-2.068142745,-0.506837791
2140,Browning,Rusa unicolor,7.35,0.645377705,0.446578323
2141,Browning,Rhinoceros unicornis,7.35,-0.345738056,1.322448065
2142,Browning,Rusa unicolor,7.35,-0.034340035,0.443997531
2143,Browning,Rhinoceros unicornis,7.35,-2.343335714,-0.874909359
2144,Browning,Rhinoceros unicornis,7.35,-2.534308999,-0.802338268
2145,Browning,Rhinoceros unicornis,7.35,-1.618198867,-0.837190045
2146,Browning,Rusa unicolor,7,0.256102264,-0.913736291
2147,Browning,Rusa unicolor,7,2.758587242,0.922882801
2148,Browning,Panthera tigris,7,3.051275543,0.344823405
2149,Browning,Rusa unicolor,7,-0.139026943,-0.503972669
2150,Browning,Muntiacus muntjak,7,-0.592693811,-0.123477877
2151,Browning,Muntiacus muntjak,7,3.09795565,0.191621432
2152,Hiperfire2,Axis axis,7.4,1.742769147,-1.137421292
2153,Hiperfire2,Axis axis,7.4,1.449657773,0.64785026
2154,Hiperfire2,Axis axis,7.4,-1.879142415,0.01716232
2155,Hiperfire2,Axis axis,7.4,2.32361805,0.535363193
2156,Hiperfire2,Axis axis,7.4,-0.047403586,1.238624569
2157,Hiperfire2,Axis axis,7.4,-1.905939013,0.715638914
2158,Hiperfire2,Hystrix indica,7.4,-0.962445107,0.143365565
2159,Hiperfire1,Muntiacus muntjak,7.25,-2.640242606,-0.421514888
2160,Hiperfire1,Hystrix indica,7.25,-0.397468295,-0.645770389
2161,Hiperfire1,Muntiacus muntjak,7.25,-0.858122801,0.0410025
2162,Browning,Rusa unicolor,7.7,-0.008048928,-0.731446359
2163,Browning,Elephas maximus,7.7,2.85910043,2.004485414
2164,Browning,Elephas maximus,7.7,2.761806326,1.219513722
2165,Browning,Elephas maximus,7.7,2.444524893,0.723479353
2166,Browning,Elephas maximus,7.7,3.018557394,-0.479629525
2167,Hiperfire1,Elephas maximus,7.1,-0.619416966,-0.209421926
2168,Hiperfire1,Elephas maximus,7.1,1.822855642,0.498483177
2169,Hiperfire2,Semnopithecus schistaceus,7.1,2.413249155,0.087478899
2170,Hiperfire2,Axis porcinus,7.1,-1.432234405,0.630467854
2171,Hiperfire2,Elephas maximus,7.1,-1.231093658,-1.180923773
2172,Hiperfire2,Elephas maximus,7.1,-1.87754961,-0.838214584
2173,Hiperfire2,Elephas maximus,7.1,-2.062624427,-0.494264019
2174,Browning,Macaca mulatta,7.8,3.488378851,0.52201774
2175,Browning,Semnopithecus schistaceus,7.8,2.502288363,0.53405773
2176,Hiperfire1,Elephas maximus,7.7,-0.991486789,-1.318864503
2177,Hiperfire1,Panthera tigris,7.7,0.022510549,-1.149914934
2178,Hiperfire1,Elephas maximus,7.7,-1.409948637,1.433226133
2179,Hiperfire1,Axis axis,7.4,-0.519812971,0.718737459
2180,Hiperfire1,Axis axis,7.4,-0.60687829,1.336982981
2181,Hiperfire1,Axis axis,7.4,-2.033666031,-0.928958214
2182,Hiperfire1,Sus scrofa,7.4,-2.637694298,-1.337292564
2183,Hiperfire1,Axis axis,7.4,0.102123653,0.54561214
2184,Hiperfire1,Axis axis,7.4,-0.221525506,0.767708583
2185,Hiperfire1,Axis axis,7.4,-0.334490464,0.731166096
2186,Hiperfire1,Axis axis,7.4,-0.342053482,0.550421078
2187,Browning,Elephas maximus,7.4,2.377955715,0.384831708
2188,Hiperfire2,Axis axis,7.7,1.606643189,0.154220563
2189,Hiperfire2,Elephas maximus,7.7,2.393128928,0.883706175
2190,Hiperfire2,Elephas maximus,7.7,-1.998306577,0.063588129
2191,Hiperfire2,Elephas maximus,7.7,1.585490928,-0.523636218
2192,Hiperfire2,Elephas maximus,7.7,-1.723359705,-0.741044673
2193,Hiperfire2,Semnopithecus schistaceus,7.7,-0.36652807,-1.201810511
2194,Hiperfire2,Elephas maximus,7.7,-0.885541756,-0.268680321
2195,Hiperfire2,Elephas maximus,7.7,-0.53556717,-0.27970511
2196,Hiperfire2,Elephas maximus,7.7,2.439216813,-0.231990729
2197,Hiperfire1,Panthera tigris,7.5,0.335302922,1.047098996
2198,Hiperfire1,Rusa unicolor,7.5,-1.815260648,0.01806589
2199,Hiperfire2,Semnopithecus schistaceus,7.4,-2.000226815,-0.12503412
2200,Hiperfire2,Hystrix indica,7.4,2.352159408,0.18239366
2201,Hiperfire2,Hystrix indica,7.4,1.393079765,-0.310653142
2202,Hiperfire2,Macaca mulatta,7.4,2.527245049,0.302882662
2203,Hiperfire2,Semnopithecus schistaceus,7.4,-0.683050744,-0.29256249
2204,Hiperfire1,Semnopithecus schistaceus,7.45,1.472531789,-1.021786268
2205,Browning,Axis axis,7.25,2.886107516,0.025456601
2206,Hiperfire2,Axis porcinus,7.5,1.067438103,0.025099057
2207,Browning,Rusa unicolor,7.15,-2.414103564,0.180310367
2208,Hiperfire2,Rhinoceros unicornis,7.5,-2.504672247,-0.066765332
2209,Hiperfire2,Muntiacus muntjak,7.5,-1.752752007,-0.351976457
2210,Hiperfire2,Muntiacus muntjak,7.5,0.740584467,-0.72182643
2211,Browning,Muntiacus muntjak,7.5,2.205252304,-0.586809282
2212,Browning,Axis porcinus,7.5,-1.171275864,0.853079254
2213,Browning,Axis porcinus,7.5,-0.991318014,-0.471484933
2214,Hiperfire2,Axis axis,7.35,1.758144499,0.905621566
2215,Hiperfire2,Axis axis,7.35,2.079549162,0.322664221
2216,Hiperfire2,Axis axis,7.35,2.784086829,0.22057515
2217,Browning,Rhinoceros unicornis,7.35,-0.983432693,0.945977737
2218,Browning,Axis porcinus,7.35,3.305808998,0.30800651
2219,Browning,Rhinoceros unicornis,7.35,2.097477541,-0.990155378
2220,Hiperfire2,Axis axis,7.4,-1.007040847,-0.808382556
2221,Hiperfire2,Panthera tigris,7.4,1.978234234,1.446205685
2222,Hiperfire2,Axis axis,7.4,0.894702274,0.16564075
2223,Hiperfire2,Axis axis,7.4,0.411041733,-0.298381294
2224,Hiperfire2,Axis axis,7.4,-1.351304777,0.462502212
2225,Hiperfire2,Axis axis,7.4,2.375022686,-0.164251569
2226,Hiperfire2,Axis axis,7.4,0.952990109,-1.031498094
2227,Hiperfire2,Sus scrofa,7.4,2.481509647,0.583922244
2228,Hiperfire2,Sus scrofa,7.4,-2.276849057,-0.945915662
2229,Hiperfire1,Muntiacus muntjak,8.1,-0.235552931,-0.09085613
2230,Hiperfire1,Muntiacus muntjak,8.1,-1.574839593,-0.030285377
2231,Hiperfire1,Axis porcinus,7.25,-0.488336293,-0.160085438
2232,Hiperfire1,Hystrix indica,7.25,-1.219333003,0.576277765
2233,Hiperfire2,Hystrix indica,7.1,-0.224415357,-0.579074847
2234,Hiperfire2,Rusa unicolor,7.1,0.205173546,-0.097275315
2235,Hiperfire2,Macaca mulatta,7.1,1.724858683,0.119188965
2236,Hiperfire2,Axis porcinus,7.1,-1.164795327,-0.382274777
2237,Hiperfire2,Axis porcinus,7.1,0.146683563,-0.960471749
2238,Hiperfire2,Axis porcinus,7.1,-0.96015748,0.285821118
2239,Hiperfire2,Panthera tigris,7.4,-2.098057212,0.462366378
2240,Hiperfire1,Sus scrofa,7.3,-0.867349927,-1.683144089
2241,Hiperfire1,Axis axis,7.4,-2.10922862,0.299579296
2242,Hiperfire1,Axis axis,7.4,-2.557228304,-1.986141922
2243,Hiperfire1,Macaca mulatta,7.4,-1.279065475,0.07010205
2244,Hiperfire1,Axis axis,7.4,-2.576032318,0.944932472
2245,Hiperfire1,Axis axis,7.4,-0.991028858,0.483290075
2246,Hiperfire1,Axis porcinus,7.1,-0.572298024,-0.398904708
2247,Hiperfire1,Muntiacus muntjak,7.1,-1.017561913,-0.673015332
2248,Hiperfire1,Macaca mulatta,7.5,-0.199552261,0.2022512
2249,Hiperfire1,Rusa unicolor,7.5,-1.237152161,-0.282550523
2250,Hiperfire2,Semnopithecus schistaceus,7.1,0.779155821,-1.25192748
2251,Hiperfire2,Sus scrofa,7.1,-1.246908469,0.010431813
2252,Hiperfire2,Semnopithecus schistaceus,7.1,-1.150954453,0.261077887
2253,Hiperfire2,Macaca mulatta,7.1,-1.776569339,0.445174941
2254,Hiperfire2,Rusa unicolor,7.4,0.784445363,-0.475406687
2255,Hiperfire2,Axis porcinus,7.4,0.784445363,-0.475406687
2256,Hiperfire2,Rusa unicolor,7.4,1.831712275,-0.173321937
2257,Hiperfire2,Rusa unicolor,7.4,-0.051165147,-0.424040291
2258,Hiperfire2,Rusa unicolor,7.4,2.04148938,-0.884517485
2259,Hiperfire2,Hystrix indica,7.4,-0.910739623,-0.065875127
2260,Hiperfire1,Axis axis,6.5,-1.003866004,0.17640399
2261,Hiperfire1,Axis axis,6.5,-1.568683891,-0.849350046
2262,Hiperfire1,Axis axis,6.5,0.704688725,-0.897992601
2263,Hiperfire1,Axis axis,6.5,0.188620887,0.218729682
2264,Hiperfire1,Axis axis,6.5,0.17516887,-0.136244676
2265,Hiperfire1,Axis axis,6.5,-0.851958577,-0.153338111
2266,Hiperfire1,Axis axis,6.5,-1.565951141,-0.447636514
2267,Hiperfire1,Axis axis,6.5,0.301342987,-1.067675445
2268,Hiperfire1,Axis axis,6.5,-2.064209911,-0.389569723
2269,Hiperfire1,Axis axis,6.5,-1.936175765,-0.02417194
2270,Hiperfire2,Semnopithecus schistaceus,7.7,1.277266334,-0.571829485
2271,Hiperfire2,Panthera tigris,7.7,-2.877344842,0.717906336
2272,Hiperfire2,Axis axis,7.7,-0.852169049,-0.050870669
2273,Hiperfire2,Panthera tigris,7.7,-2.383082659,-0.133459126
2274,Hiperfire2,Rusa unicolor,7.7,-0.353331143,-0.492979105
2275,Hiperfire2,Panthera tigris,7.7,-2.683603172,0.077482481
2276,Hiperfire2,Macaca mulatta,7.7,-2.07347707,0.263622831
2277,Hiperfire2,Panthera tigris,7.7,-2.418377391,-0.006409578
2278,Hiperfire2,Panthera tigris,7.7,-2.344564978,-0.358436278
2279,Hiperfire2,Sus scrofa,7.7,0.462055972,0.019924284
2280,Hiperfire2,Rusa unicolor,7.7,1.713246675,0.045192202
2281,Browning,Panthera tigris,4.5,-1.245725458,0.323219085
2282,Hiperfire2,Macaca mulatta,7.5,-1.470802411,-0.727486009
2283,Hiperfire2,Panthera tigris,7.5,0.518565683,0.301416303
2284,Browning,Panthera tigris,8.1,-0.685831409,-0.058210999
2285,Browning,Axis porcinus,7.35,3.066991564,-0.026315252
2286,Browning,Axis porcinus,7.35,0.536051855,-0.197469458
2287,Browning,Axis porcinus,7.35,-0.760012082,-0.270821013
2288,Browning,Macaca mulatta,7.6,0.681619251,0.310790576
2289,Browning,Axis axis,7.6,3.557973845,0.212029861
2290,Browning,Hystrix indica,7.6,3.458832379,0.217160683
2291,Browning,Elephas maximus,7.6,-3.769524854,0.253975728
2292,Browning,Elephas maximus,7.6,-3.742668867,0.42925959
2293,Browning,Macaca mulatta,7.6,0.640998359,-1.171522824
2294,Hiperfire2,Macaca mulatta,7.5,0.372866032,-0.03506964
2295,Hiperfire2,Muntiacus muntjak,7.5,0.631050467,0.174412229
2296,Hiperfire2,Muntiacus muntjak,7.5,0.309870725,-0.31646174
2297,Browning,Axis porcinus,7.5,-0.195552721,0.422075779
2298,Browning,Rusa unicolor,7.5,-0.548790565,0.784966505
2299,Browning,Rusa unicolor,7.5,-0.572310161,0.800646236
2300,Browning,Rusa unicolor,7.5,-0.417021134,0.980180737
2301,Browning,Rusa unicolor,7.5,-0.533110835,0.126417827
2302,Browning,Rusa unicolor,7.5,-0.274395283,0.338094188
2303,Browning,Rusa unicolor,7.5,-1.183819648,0.996642866
2304,Browning,Rusa unicolor,7.5,-0.580150026,0.737927314
2305,Browning,Sus scrofa,7.5,-0.693675225,0.839845562
2306,Browning,Rusa unicolor,7.5,-0.693675225,0.839845562
2307,Browning,Rusa unicolor,7.5,0.509591239,1.043682057
2308,Browning,Rusa unicolor,7.5,-0.282235148,1.51407397
2309,Browning,Axis porcinus,7.5,-0.821159243,0.74072105
2310,Browning,Rusa unicolor,7.5,0.352793935,0.118577961
2311,Browning,Sus scrofa,8.4,-3.881046878,-0.051586313
2312,Browning,Rhinoceros unicornis,8.4,-0.131709736,-1.386244968
2313,Browning,Rhinoceros unicornis,8.4,0.403909856,1.002091572
2314,Browning,Rhinoceros unicornis,8.4,-0.114148438,-1.324995925
2315,Browning,Rhinoceros unicornis,8.4,0.430251803,0.545497822
2316,Browning,Rhinoceros unicornis,8.4,-0.386348558,1.283072342
2317,Browning,Rhinoceros unicornis,8.4,0.307322717,0.308420298
2318,Browning,Rhinoceros unicornis,8.4,-0.129185167,0.606262285
2319,Browning,Rhinoceros unicornis,8.4,-0.570742188,1.247949746
2320,Browning,Axis axis,8.4,-0.423578519,-0.311277405
2321,Browning,Rhinoceros unicornis,8.4,-1.273194112,-1.236973934
2322,Browning,Axis axis,8.4,-0.032982224,-0.101002956
2323,Browning,Axis axis,8.4,-0.157921761,-0.413369112
2324,Browning,Rhinoceros unicornis,8.4,-1.132703727,-1.131606146
2325,Browning,Rhinoceros unicornis,8.4,0.412690505,0.896723784
2326,Browning,Elephas maximus,7.5,-0.351382759,-1.044387645
2327,Browning,Muntiacus muntjak,7.5,1.416107745,-0.192316476
2328,Browning,Muntiacus muntjak,7.5,3.008793273,-0.476362738
2329,Browning,Muntiacus muntjak,7.5,0.072581718,0.211657771
2330,Browning,Muntiacus muntjak,7.16,3.332879774,-0.387497762
2331,Browning,Axis axis,7.16,-2.815523448,0.289018109
2332,Hiperfire2,Macaca mulatta,7.1,-1.352277244,0.279479657
2333,Hiperfire2,Rhinoceros unicornis,7.1,2.002908093,0.84988594
2334,Hiperfire2,Axis axis,7.1,1.342293593,-0.133654396
2335,Hiperfire2,Rhinoceros unicornis,7.1,1.0210904,0.246068059
2336,Hiperfire2,Rhinoceros unicornis,7.1,2.135453481,0.854795029
2337,Hiperfire2,Axis porcinus,7.1,-1.902478409,0.534574217
2338,Hiperfire2,Sus scrofa,7.08,-1.850408297,0.005507168
2339,Hiperfire2,Panthera tigris,7.08,-2.009382914,-0.166972404
2340,Hiperfire2,Semnopithecus schistaceus,7.08,-1.693133148,-0.590240564
2341,Browning,Axis axis,7.5,-1.324173732,-0.865656823
2342,Browning,Macaca mulatta,7.5,0.07665248,-0.286536714
2343,Browning,Axis porcinus,7.5,2.678181988,0.323459391
2344,Browning,Axis axis,7.5,0.652007521,0.374431942
2345,Browning,Hystrix indica,7.5,3.224730015,-0.167435046
2346,Browning,Hystrix indica,7.5,-1.160869087,-0.327946089
2347,Browning,Hystrix indica,7.5,1.268842338,-0.126161036
2348,Hiperfire2,Semnopithecus schistaceus,7.8,2.631756194,0.039762416
2349,Hiperfire2,Axis axis,7.35,-2.278309081,-0.031380558
2350,Hiperfire2,Axis axis,7.35,-0.121200866,-0.953153747
2351,Hiperfire2,Axis axis,7.35,0.73366835,1.293375329
2352,Hiperfire2,Axis axis,7.35,1.96371519,0.418154799
2353,Hiperfire2,Macaca mulatta,7.35,2.122389994,0.515016117
2354,Hiperfire2,Axis axis,7.35,2.008241428,-0.043134793
2355,Hiperfire2,Axis axis,7.35,-0.964192034,0.725656132
2356,Hiperfire2,Rusa unicolor,7.35,-0.964192034,0.725656132
2357,Hiperfire2,Axis axis,7.35,0.808029047,-0.329691097
2358,Hiperfire2,Panthera tigris,7.35,0.147619527,0.480546619
2359,Hiperfire2,Axis axis,7.35,1.055323177,1.249007996
2360,Hiperfire2,Axis axis,7.35,1.972955175,-0.164731525
2361,Hiperfire2,Axis axis,7.35,1.19421251,0.221397115
2362,Hiperfire2,Axis axis,7.35,0.645299541,-0.065054449
2363,Hiperfire2,Axis axis,7.35,-0.523807571,-0.816390613
2364,Hiperfire2,Axis axis,7.35,1.163331003,-0.092358836
2365,Browning,Axis porcinus,7.35,-0.847253708,0.311372917
2366,Browning,Sus scrofa,7.35,-0.847253708,0.311372917
2367,Browning,Axis porcinus,7.35,-1.049408375,-0.50903008
2368,Browning,Axis porcinus,7.35,-1.33571062,-0.281681476
2369,Browning,Muntiacus muntjak,7.35,-0.350971602,-0.326487774
2370,Browning,Axis porcinus,7.35,-0.781840066,1.303959037
2371,Browning,Axis porcinus,7.35,-0.790261374,0.618943033
2372,Browning,Macaca mulatta,7.35,-0.291535112,0.013776192
2373,Browning,Axis axis,7.35,-0.291535112,0.013776192
2374,Browning,Axis axis,7.35,3.329489304,-0.14100546
2375,Browning,Muntiacus muntjak,7.35,-2.231661769,0.669412929
2376,Browning,Axis porcinus,7.35,-2.231661769,0.669412929
2377,Browning,Muntiacus muntjak,7,0.308845706,0.345401091
2378,Hiperfire2,Axis axis,7.4,-0.908201397,1.068193398
2379,Hiperfire2,Axis axis,7.4,-0.08949239,0.779477209
2380,Hiperfire2,Axis axis,7.4,1.16673959,-1.057480846
2381,Hiperfire2,Axis axis,7.4,0.937972228,0.993369531
2382,Hiperfire2,Axis axis,7.4,-0.445117405,-0.807544035
2383,Hiperfire2,Axis axis,7.4,1.8836234,1.168875615
2384,Hiperfire1,Axis axis,7.2,1.922888841,-0.951812918
2385,Hiperfire1,Axis porcinus,7.2,1.079800492,0.919086563
2386,Hiperfire1,Axis porcinus,7.2,-1.11120463,-0.802607244
2387,Hiperfire1,Panthera tigris,7.25,-2.419690013,-0.671037629
2388,Hiperfire1,Panthera tigris,7.25,0.108429127,0.177703291
2389,Browning,Muntiacus muntjak,7.7,2.663833704,-0.146378999
2390,Hiperfire2,Hystrix indica,7.1,0.825642501,-0.113269211
2391,Hiperfire2,Macaca mulatta,7.4,2.472294859,-0.237988696
2392,Hiperfire1,Panthera tigris,7.3,-0.70964994,1.683144089
2393,Hiperfire1,Axis axis,7.4,-0.886398307,-0.337265196
2394,Hiperfire1,Rusa unicolor,7.4,-0.510323139,0.919196498
2395,Hiperfire1,Axis axis,7.4,-0.028909169,-0.361549368
2396,Hiperfire1,Axis axis,7.4,-1.856315342,-1.045740165
2397,Hiperfire1,Axis axis,7.4,-2.23616045,1.015053587
2398,Hiperfire1,Axis axis,7.4,-1.286981134,0.778971407
2399,Hiperfire1,Axis axis,7.4,-0.313433395,0.904607849
2400,Hiperfire1,Axis axis,7.4,-0.847555521,0.902338432
2401,Hiperfire1,Rusa unicolor,7.4,-2.281082948,-1.226620076
2402,Browning,Semnopithecus schistaceus,7.4,-0.451572409,-0.222242538
2403,Browning,Rusa unicolor,7.4,-1.4697134,0.983223129
2404,Hiperfire1,Rusa unicolor,7.1,0.377620463,0.936526113
2405,Hiperfire1,Muntiacus muntjak,7.1,0.355729422,-0.08140731
2406,Hiperfire2,Rusa unicolor,7.4,-2.180809787,-0.122073683
2407,Hiperfire2,Canis aureus,7.4,-1.165708968,-0.199587124
2408,Hiperfire1,Macaca mulatta,7.5,1.473086637,0.576785106
2409,Hiperfire2,Semnopithecus schistaceus,7.1,-0.362079558,0.094744556
2410,Hiperfire2,Macaca mulatta,7.1,0.588636903,-0.333490561
2411,Hiperfire2,Semnopithecus schistaceus,7.4,2.412136498,-0.765343759
2412,Hiperfire2,Semnopithecus schistaceus,7.4,0.678035686,-0.782880498
2413,Hiperfire2,Macaca mulatta,7.4,2.10495356,0.902569633
2414,Hiperfire2,Rusa unicolor,7.45,-0.808720468,0.809364353
2415,Hiperfire1,Axis axis,6.5,-1.281902828,-0.687344254
2416,Hiperfire1,Panthera tigris,6.5,-0.345643806,0.283535935
2417,Hiperfire1,Axis axis,6.5,-1.083934008,-1.20487336
2418,Hiperfire1,Axis axis,6.5,-1.063934842,-0.545469132
2419,Hiperfire1,Axis axis,6.5,-1.512903355,-0.619028777
2420,Hiperfire1,Axis axis,6.5,-0.535846693,-0.0791313
2421,Hiperfire1,Axis axis,6.5,-0.707029483,0.256558947
2422,Hiperfire1,Axis axis,6.5,-0.026110845,-0.235460841
2423,Hiperfire1,Axis axis,6.5,-1.291781961,-0.646041203
2424,Hiperfire1,Axis axis,6.5,-1.085092646,-0.724478736
2425,Hiperfire1,Panthera tigris,6.5,0.010801369,0.116114716
2426,Browning,Rhinoceros unicornis,4.5,0.131709736,0.677952345
2427,Browning,Elephas maximus,7.25,1.917369704,-1.605702395
2428,Hiperfire2,Panthera tigris,7.5,-0.787926244,-1.00883166
2429,Hiperfire2,Elephas maximus,7.5,-0.206596568,-0.417007138
2430,Hiperfire2,Elephas maximus,7.5,0.229327395,-0.237800676
2431,Browning,Rhinoceros unicornis,7.35,-1.521247447,-1.297478094
2432,Browning,Rhinoceros unicornis,7.35,2.773587517,-1.374308773
2433,Browning,Elephas maximus,7.35,-0.768306791,-0.844177087
2434,Browning,Axis axis,7.35,-1.29695813,0.540217752
2435,Browning,Rhinoceros unicornis,7.35,2.158942084,-0.974789242
2436,Browning,Sus scrofa,7.35,-0.55318089,0.738534903
2437,Browning,Sus scrofa,7.1,3.295252149,0.616932061
2438,Browning,Rhinoceros unicornis,7.6,-3.553006163,-0.436289923
2439,Browning,Axis axis,7.6,-2.365638418,0.089121894
2440,Browning,Elephas maximus,7.6,-1.978154792,1.624065084
2441,Browning,Elephas maximus,7.6,-3.734756247,0.397609113
2442,Browning,Axis porcinus,7.6,2.704553116,0.428466799
2443,Browning,Elephas maximus,7.6,-2.85645552,0.405521732
2444,Browning,Muntiacus muntjak,7.6,1.766334899,-0.508685041
2445,Browning,Macaca mulatta,7.6,1.766334899,-0.508685041
2446,Browning,Macaca mulatta,7.6,-3.901749431,-0.765468483
2447,Browning,Panthera tigris,7.6,-3.765644062,-1.961258769
2448,Browning,Elephas maximus,7.6,3.695935262,-0.004256854
2449,Hiperfire2,Muntiacus muntjak,7.5,0.272777773,-0.247954804
2450,Browning,Elephas maximus,7.5,-0.226446667,-1.411387416
2451,Browning,Elephas maximus,7.5,0.163978621,-0.185452012
2452,Browning,Elephas maximus,7.5,3.318614947,1.571461784
2453,Browning,Elephas maximus,7.5,-0.890169656,1.048291898
2454,Browning,Elephas maximus,7.5,-1.007297243,1.836985684
2455,Browning,Rhinoceros unicornis,7.5,0.078398652,-0.281255165
2456,Browning,Rusa unicolor,7.5,-3.41034137,0.59680974
2457,Browning,Axis porcinus,7.5,0.170520099,1.496021769
2458,Browning,Elephas maximus,7.5,-1.34306299,1.429957778
2459,Browning,Elephas maximus,7.5,-3.779316787,-0.450941208
2460,Browning,Elephas maximus,7.5,-3.386819697,0.941758772
2461,Browning,Elephas maximus,7.5,-3.763134738,0.283207449
2462,Browning,Elephas maximus,7.5,-0.791826387,0.095058366
2463,Browning,Elephas maximus,7.5,-0.51536138,-0.700813392
2464,Browning,Elephas maximus,7.5,2.587155522,-1.315624102
2465,Browning,Elephas maximus,7.5,0.776146657,-0.046041716
2466,Browning,Semnopithecus schistaceus,8.4,0.499007273,-1.464356327
2467,Browning,Axis axis,8.4,1.367497594,-0.120704232
2468,Browning,Sus scrofa,8.4,1.492710338,-0.604767203
2469,Browning,Axis axis,8.4,2.231812835,1.315997987
2470,Browning,Axis axis,8.4,0.825370992,0.781870705
2471,Browning,Axis axis,8.4,-3.700581282,0.815393229
2472,Browning,Axis axis,8.4,-2.245885697,0.674304851
2473,Browning,Axis axis,8.4,-3.09324608,-1.076105685
2474,Browning,Elephas maximus,8.4,0.463512902,0.124623752
2475,Browning,Panthera tigris,8.4,-0.175612981,0.141587966
2476,Browning,Axis axis,8.4,1.60619319,0.126916854
2477,Browning,Macaca mulatta,8.4,4.30890084,-0.010697135
2478,Browning,Axis axis,7.16,1.526982846,0.445711404
2479,Browning,Sus scrofa,7.16,-1.249904485,0.337736167
2480,Browning,Sus scrofa,7.16,2.290244147,0.128171343
2481,Browning,Axis porcinus,7.16,0.296261633,-0.99218083
2482,Hiperfire2,Muntiacus muntjak,7.1,1.664180989,-0.014113629
2483,Hiperfire2,Rhinoceros unicornis,7.1,1.580726485,0.427704332
2484,Hiperfire2,Axis axis,7.1,1.603432127,0.027368073
2485,Hiperfire2,Axis axis,7.1,1.022800206,0.652829813
2486,Hiperfire2,Rhinoceros unicornis,7.1,1.457999273,-0.735749633
2487,Hiperfire2,Elephas maximus,7.8,-2.873758261,-0.138306853
2488,Hiperfire2,Elephas maximus,7.8,0.577059892,-0.953901573
2489,Hiperfire2,Elephas maximus,7.8,-0.048343597,-0.267232661
2490,Hiperfire2,Elephas maximus,7.8,0.091315683,0.033571942
2491,Browning,Panthera tigris,7.35,-1.175509391,-0.006633546
2492,Browning,Elephas maximus,7.35,-0.765233564,0.973759711
2493,Browning,Rhinoceros unicornis,7.35,-1.29075541,-1.005521513
2494,Browning,Axis porcinus,7.35,-1.533588011,-0.211826995
2495,Hiperfire2,Axis axis,7.4,1.509421985,0.97061517
2496,Hiperfire1,Muntiacus muntjak,7.25,-0.740932366,-0.617443639
2497,Hiperfire1,Muntiacus muntjak,7.25,-0.686065984,0.289152253
2498,Hiperfire1,Muntiacus muntjak,7.25,-1.775434401,-0.736739473
2499,Hiperfire1,Panthera tigris,7.25,2.136477632,0.293612155
2500,Browning,Panthera tigris,7.7,1.819057794,-1.190235271
2501,Browning,Axis porcinus,7.7,1.974262447,0.209371116
2502,Hiperfire2,Axis axis,7.1,1.167207812,0.137850415
2503,Hiperfire2,Axis axis,7.1,0.180289711,0.776933013
2504,Hiperfire2,Axis axis,7.1,0.076867111,0.816210677
2505,Browning,Sus scrofa,8.1,-1.438607433,-1.70081956
2506,Browning,Muntiacus muntjak,7.75,-3.264041359,-0.271995099
2507,Browning,Panthera tigris,7.75,-0.812013256,-0.684502618
2508,Hiperfire2,Panthera tigris,7.35,-1.824417785,-0.070511969
2509,Hiperfire2,Axis axis,7.35,-1.330210192,0.720710893
2510,Hiperfire2,Axis axis,7.35,0.705209439,1.155401239
2511,Hiperfire2,Axis axis,7.35,-2.00149406,0.340758114
2512,Hiperfire2,Axis axis,7.35,-1.236603018,1.278856377
2513,Hiperfire2,Axis axis,7.35,0.474867864,0.947990359
2514,Hiperfire2,Axis axis,7.35,-2.076520835,-1.406748234
2515,Hiperfire2,Elephas maximus,7.35,2.029707982,0.264316458
