model	scientificName	height	x_meters	y_meters
Browning	Axis porcinus	7.35	1.614594023	-0.330266943
Browning	Axis porcinus	7.35	1.883455977	-0.1169505
Browning	Axis porcinus	7.35	1.019540829	-0.456930725
Browning	Axis porcinus	7.35	1.581156434	0.287891632
Browning	Axis porcinus	7.35	-1.576216574	-0.736747094
Browning	Panthera tigris	7.35	1.588948074	0.33592886
Browning	Axis axis	7.35	-1.972139843	0.084099222
Browning	Panthera tigris	7.35	-1.972139843	0.084099222
Browning	Sus scrofa	7.15	0.878662294	0.092902072
Browning	Muntiacus muntjak	7.15	2.249675458	0.284946435
Browning	Sus scrofa	7.15	2.272097472	0.329790464
Browning	Rusa unicolor	7.15	2.792195942	-0.626882156
Browning	Axis axis	7.15	2.721348895	0.411681139
Browning	Macaca mulatta	7.6	-3.35571671	-1.163703037
Browning	Macaca mulatta	7.6	-0.386002392	-0.01917884
Browning	Hystrix indica	7.6	1.51783099	0.380188265
Browning	Macaca mulatta	7.6	-2.520954992	1.602248204
Browning	Macaca mulatta	7.6	1.291935216	0.389339687
Browning	Macaca mulatta	7.6	1.542913884	1.330682588
Hiperfire2	Axis porcinus	7.5	0.491572219	-0.023128677
Hiperfire2	Sus scrofa	7.5	-0.528936996	-0.071950988
Hiperfire2	Axis porcinus	7.5	-1.619696273	0.790783238
Hiperfire2	Rusa unicolor	7.3	0.580447854	-0.620195914
Hiperfire2	Muntiacus muntjak	7.3	2.17541761	0.242904809
Hiperfire2	Muntiacus muntjak	7.3	-0.812626996	-0.03974806
Hiperfire2	Muntiacus muntjak	7.3	0.943858685	-0.544485324
Hiperfire2	Muntiacus muntjak	7.3	-0.373505576	0.121767865
Hiperfire2	Muntiacus muntjak	7.3	0.161515925	0.268141672
Hiperfire2	Muntiacus muntjak	7.3	1.979294594	-0.482901012
Hiperfire2	Rusa unicolor	7.3	-1.504117048	0.076341511
Hiperfire2	Muntiacus muntjak	7.3	-1.561455429	0.358124959
Hiperfire2	Rusa unicolor	7.3	-0.43912142	-0.599999666
Hiperfire2	Muntiacus muntjak	7.3	2.307675951	-0.174786751
Hiperfire2	Muntiacus muntjak	7.3	2.62040595	0.199352031
Browning	Axis porcinus	7.5	0.542229206	-0.471721682
Browning	Axis porcinus	7.5	0.25745397	0.494317884
Browning	Axis porcinus	7.5	0.616871955	0.142491348
Browning	Rusa unicolor	7.5	-0.031359461	-0.366776637
Browning	Rusa unicolor	7.5	3.300583257	-0.939803843
Browning	Rusa unicolor	7.5	-2.383319027	0.07153877
Browning	Rusa unicolor	7.5	1.207339244	0.659528662
Browning	Axis porcinus	7.5	1.022914254	-0.318175787
Browning	Axis porcinus	7.5	-2.630219591	0.022854864
Browning	Axis porcinus	7.5	0.466603349	0.484969708
Browning	Axis porcinus	7.5	0.890733614	-0.315192121
Browning	Axis porcinus	7.5	0.819600409	-0.37711569
Browning	Axis porcinus	7.5	1.166287147	-0.330537529
Browning	Axis porcinus	7.5	0.805206236	0.075402105
Browning	Axis axis	8.4	-1.541477027	0.657744018
Browning	Rhinoceros unicornis	8.4	-3.59500968	1.568594259
Browning	Rhinoceros unicornis	8.4	-1.088800482	-1.561857949
Browning	Rhinoceros unicornis	8.4	-3.204936902	-0.885747972
Browning	Axis axis	8.4	-0.461912034	-0.025711503
Browning	Panthera tigris	8.4	-3.485917671	-0.516960713
Browning	Rhinoceros unicornis	8.4	-3.362988584	-1.596980545
Browning	Axis axis	8.4	-3.362266864	-0.121228087
Browning	Elephas maximus	8.4	-3.524447159	0.518172442
Browning	Elephas maximus	8.4	1.511572665	2.41094495
Browning	Elephas maximus	8.4	0.524731587	0.420334255
Browning	Elephas maximus	8.4	-2.546328818	0.501586713
Browning	Rhinoceros unicornis	8.4	-2.906394834	0.887943135
Browning	Axis axis	8.4	-3.151403841	1.203617028
Browning	Panthera tigris	8.4	1.855788151	-0.311152887
Browning	Muntiacus muntjak	8.4	-3.389330532	-0.042805664
Browning	Rhinoceros unicornis	8.4	-2.809807695	1.247949746
Browning	Rhinoceros unicornis	8.4	-3.275182094	-1.702348334
Browning	Panthera tigris	8.4	-3.474351451	-0.302702314
Browning	Rhinoceros unicornis	8.4	-3.485917671	-1.228193285
Browning	Axis axis	8.4	-0.596831944	0.027029443
Browning	Canis aureus	8.4	2.913567433	0.556211943
Browning	Axis axis	8.4	2.335453086	-0.005733518
Browning	Semnopithecus schistaceus	8.4	4.273360892	-0.294709604
Browning	Sus scrofa	7.5	-3.431379298	0.456782522
Browning	Axis axis	7.16	2.998284664	0.291232373
Browning	Canis aureus	7.16	-0.361344134	0.342820984
Browning	Axis axis	7.16	0.701367874	0.414360656
Browning	Sus scrofa	7.16	0.097297954	-0.118815771
Browning	Axis axis	7.16	-0.693683324	1.105609476
Browning	Canis aureus	7.16	-0.252504185	-0.045045826
Browning	Axis axis	7.16	-0.252504185	-0.045045826
Browning	Macaca mulatta	7.16	-3.354206269	0.927403405
Browning	Sus scrofa	7.16	-0.958010623	0.180562549
Hiperfire2	Macaca mulatta	7.1	0.953728782	0.259423882
Hiperfire2	Axis axis	7.1	0.953728782	0.259423882
Hiperfire2	Elephas maximus	7.1	2.420278794	-0.02811435
Hiperfire2	Panthera tigris	7.1	2.071635331	-0.048477249
Hiperfire2	Panthera tigris	7.1	2.263089781	0.21170444
Hiperfire2	Rhinoceros unicornis	7.1	1.85072635	0.354068005
Hiperfire2	Rhinoceros unicornis	7.1	1.261635735	0.025159078
Browning	Axis axis	7.5	-1.554378577	-0.528264711
Hiperfire2	Panthera tigris	7.08	0.072133712	0.725689905
Hiperfire2	Muntiacus muntjak	7.08	1.791665176	-0.082607513
Browning	Muntiacus muntjak	7.75	1.028851646	-0.566070935
Browning	Muntiacus muntjak	7.75	2.462762994	-1.197964072
Browning	Muntiacus muntjak	7.75	0.55898239	-0.371642277
Browning	Hystrix indica	7.75	0.462870376	0.252178626
Browning	Muntiacus muntjak	7.75	0.550881196	-0.420249442
Browning	Muntiacus muntjak	7.75	1.142331779	-0.450813775
Browning	Muntiacus muntjak	7.75	0.332148956	0.049619814
Browning	Muntiacus muntjak	7.75	2.069588056	-0.232205979
Hiperfire2	Panthera tigris	7.8	0.721132781	1.000594086
Hiperfire2	Muntiacus muntjak	7.8	-2.369769623	1.42560277
Hiperfire2	Muntiacus muntjak	7.8	-2.912264874	-0.171892491
Hiperfire2	Axis axis	7.35	2.46994248	-0.221649803
Hiperfire2	Axis axis	7.35	0.287492273	0.071350718
Browning	Axis porcinus	7.35	1.460366341	0.445111443
Browning	Axis porcinus	7.35	1.417920464	-0.128003696
Browning	Rhinoceros unicornis	7.35	2.535412412	1.307081929
Browning	Rhinoceros unicornis	7.35	0.428103687	-1.075561616
Browning	Rhinoceros unicornis	7.35	0.716997714	-1.445933155
Browning	Axis porcinus	7.35	1.212538206	0.316436834
Browning	Muntiacus muntjak	7	0.086918271	-0.071041338
Hiperfire2	Axis axis	7.4	0.38372139	-0.101808324
Hiperfire2	Axis axis	7.4	0.778678208	0.821319891
Hiperfire2	Axis axis	7.4	-0.7314127	-0.37795307
Hiperfire2	Axis axis	7.4	-0.214310647	-0.664186843
Hiperfire2	Axis axis	7.4	3.037694813	0.500939019
Hiperfire2	Axis axis	7.4	2.439048305	-0.172611657
Hiperfire2	Axis axis	7.4	0.567121285	-1.166827554
Hiperfire2	Axis axis	7.4	0.879156309	0.051537323
Hiperfire2	Macaca mulatta	7.4	1.452296081	0.681827451
Hiperfire2	Axis axis	7.4	-0.463921514	0.128810265
Hiperfire2	Axis axis	7.4	0.453186438	-0.085725015
Hiperfire2	Axis axis	7.4	2.267615605	-0.31673357
Hiperfire2	Axis axis	7.4	1.50592615	0.199452672
Hiperfire2	Axis axis	7.4	-0.508459186	0.142798085
Hiperfire2	Axis axis	7.4	1.984342667	-0.234899166
Hiperfire1	Semnopithecus schistaceus	7.2	2.020342265	0.338102606
Hiperfire1	Axis axis	7.2	0.199772379	1.217844786
Hiperfire2	Muntiacus muntjak	7.4	2.087538012	-0.536594483
Hiperfire2	Muntiacus muntjak	7.4	-0.424670723	-0.019826495
Hiperfire2	Hystrix indica	7.4	-0.568754787	0.498483729
Hiperfire2	Axis axis	7.4	-0.111585306	-0.104779829
Hiperfire1	Panthera tigris	7.25	-1.150553512	-0.79815885
Hiperfire1	Muntiacus muntjak	7.25	1.95187925	-0.18663775
Hiperfire1	Muntiacus muntjak	7.1	2.540236097	-0.607647531
Hiperfire1	Rusa unicolor	7.4	-0.947121804	-0.881744025
Hiperfire1	Rusa unicolor	7.4	-2.533170281	-0.353537115
Hiperfire1	Axis axis	7.3	-1.194268736	0.401066034
Hiperfire1	Axis axis	7.4	-1.929549132	-0.248164676
Hiperfire1	Axis axis	7.4	-1.243216637	-0.618207808
Hiperfire1	Muntiacus muntjak	7.1	-0.437820827	0.608160493
Hiperfire2	Sus scrofa	7.7	-0.665492626	-0.079193623
Hiperfire2	Panthera tigris	7.7	-1.325661311	-0.723390485
Hiperfire2	Panthera tigris	7.7	-0.89974603	-0.180348502
Hiperfire2	Panthera tigris	7.7	0.045194904	-1.16985382
Hiperfire2	Panthera tigris	7.7	-1.176590963	-0.121785151
Browning	Macaca mulatta	7.4	0.907716473	0.275707036
Browning	Axis axis	7.4	0.897909719	0.345162566
Browning	Semnopithecus schistaceus	7.4	0.897909719	0.345162566
Browning	Macaca mulatta	7.4	2.086767926	-0.1772126
Hiperfire2	Rusa unicolor	7.55	-0.955301701	0.423490986
Hiperfire2	Hystrix indica	7.55	-1.051387571	0.404147593
Hiperfire2	Rusa unicolor	7.55	-0.88221851	-0.719738918
Hiperfire1	Panthera tigris	7.5	1.267821359	-0.220189848
Hiperfire2	Macaca mulatta	7.1	-2.012158135	-1.182985594
Hiperfire2	Macaca mulatta	7.1	-1.585780039	0.676564238
Hiperfire2	Macaca mulatta	7.1	1.940087926	-0.375032282
Browning	Semnopithecus schistaceus	7.1	-2.733502552	-0.806754619
Browning	Macaca mulatta	7.1	-2.855389331	-0.758705289
Hiperfire1	Axis axis	6.5	1.398870822	-0.23486455
Hiperfire1	Axis axis	6.5	1.023665483	0.081904315
Hiperfire1	Axis axis	6.5	-1.421086698	-0.776560717
Hiperfire1	Axis axis	6.5	0.729821497	0.193371508
Hiperfire1	Axis axis	6.5	-0.078494156	-0.358683289
Hiperfire1	Axis axis	6.5	0.359550184	-0.174478728
Hiperfire2	Rhinoceros unicornis	7.5	-0.622278819	0.482914292
Hiperfire2	Axis porcinus	7.5	-0.799265193	-0.439107097
Hiperfire2	Axis porcinus	7.5	-0.591548298	-0.268604136
Hiperfire2	Rhinoceros unicornis	7.5	-1.028118062	0.958790257
Hiperfire2	Panthera tigris	7.5	-0.932313784	1.08822547
Hiperfire2	Rhinoceros unicornis	7.5	2.452815679	-0.65793021
Hiperfire2	Rhinoceros unicornis	7.5	-1.109730561	-0.683858494
Browning	Rhinoceros unicornis	7.35	3.434331358	-1.236013551
Browning	Rhinoceros unicornis	7.35	-3.486012961	-1.073944208
Browning	Axis porcinus	7.35	-1.24210422	-0.5061244
Browning	Rhinoceros unicornis	7.35	1.912186427	1.696265551
Browning	Rhinoceros unicornis	7.35	-2.036012997	-1.27442889
Browning	Rhinoceros unicornis	7.35	1.413684496	1.430011016
Browning	Rhinoceros unicornis	7.35	-0.884678074	0.756394571
Browning	Rhinoceros unicornis	7.35	1.260023138	1.084272959
Browning	Hystrix indica	7.35	-0.529077182	-0.148463562
Hiperfire1	Axis axis	7.1	-1.285330819	0.08654516
Browning	Axis axis	7.15	0.383308862	0.227411917
Browning	Axis axis	7.6	3.271996315	-0.323632069
Browning	Macaca mulatta	7.6	-1.210094091	-0.0317688
Hiperfire2	Muntiacus muntjak	7.3	-0.24732126	-0.105363904
Hiperfire2	Rusa unicolor	7.3	2.685202247	-0.423366399
Hiperfire2	Rusa unicolor	7.3	-2.44292836	0.343852261
Hiperfire2	Muntiacus muntjak	7.3	-2.503496832	0.535652422
Browning	Muntiacus muntjak	7.5	-1.594427881	-0.337719029
Browning	Axis porcinus	7.5	-1.754714848	-0.280425328
Browning	Axis porcinus	7.5	-0.804808931	0.670197552
Browning	Rusa unicolor	7.5	-0.678125633	-0.833414448
Browning	Axis porcinus	7.5	-0.163978621	0.259632816
Browning	Axis porcinus	7.5	-0.350280525	-0.238178687
Browning	Axis porcinus	7.5	0.226446667	0.337717874
Browning	Axis porcinus	7.5	-2.378565626	-0.123713188
Browning	Axis porcinus	7.5	0.507033165	0.109519585
Browning	Axis porcinus	7.5	0.007808506	0.244027559
Browning	Axis porcinus	7.5	-0.244763007	0.107899363
Browning	Axis porcinus	7.5	-2.10494984	-0.347693244
Browning	Axis porcinus	7.5	-2.787666793	-0.430634302
Browning	Axis porcinus	7.5	-0.232694603	0.193100448
Browning	Axis porcinus	7.5	0.394930081	0.681466774
Browning	Axis porcinus	7.5	-0.463943268	0.489982173
Browning	Axis porcinus	7.5	-0.462639135	-0.244199557
Browning	Axis porcinus	7.5	-2.377892785	0.262139899
Browning	Axis porcinus	7.5	0.740774569	-0.104405163
Browning	Axis porcinus	7.5	-1.374297013	-0.497792242
Browning	Axis porcinus	7.5	1.422867775	0.336505263
Browning	Axis porcinus	7.5	-2.151619241	0.94851159
Browning	Panthera tigris	7.5	-3.706752085	0.096396954
Browning	Panthera tigris	7.5	-3.582014741	-0.527289765
Browning	Axis porcinus	7.5	-2.893136729	0.051863636
Browning	Axis porcinus	7.5	-0.257866733	0.327846709
Browning	Axis porcinus	7.5	2.422762824	-0.43503302
Browning	Sus scrofa	7.5	-4.324473539	-1.146354591
Browning	Axis porcinus	7.5	-2.712896475	0.120241951
Browning	Axis porcinus	7.5	-0.547394614	0.693717688
Browning	Axis porcinus	7.5	-0.721938451	0.447392221
Browning	Axis porcinus	7.5	1.91446348	-0.094608685
Browning	Axis porcinus	7.5	-1.737621217	0.708404871
Browning	Axis porcinus	7.5	-2.406276906	0.541089662
Browning	Axis porcinus	7.5	0.653103359	0.163158537
Browning	Axis porcinus	7.5	1.348675439	0.353119551
Browning	Macaca mulatta	8.4	1.465362262	-0.918870097
Browning	Rhinoceros unicornis	8.4	-3.439564677	-1.547572538
Browning	Rhinoceros unicornis	8.4	-2.752609003	0.439183599
Browning	Rhinoceros unicornis	8.4	-2.97806617	2.116539562
Browning	Rhinoceros unicornis	8.4	-2.045891228	1.599175707
Browning	Axis axis	8.4	-1.640812766	0.613444115
Browning	Rhinoceros unicornis	8.4	-2.265407454	0.844039889
Browning	Axis axis	8.4	2.679280876	-0.284662749
Browning	Canis aureus	8.4	-0.251964647	-0.08972317
Browning	Axis axis	8.4	-1.361972758	-0.892076525
Browning	Macaca mulatta	8.4	3.568933127	0.71359502
Browning	Axis axis	8.4	-2.556535492	-0.025144487
Browning	Rhinoceros unicornis	8.4	-2.959078728	-1.219412636
Browning	Axis axis	8.4	-2.5875318	0.678408353
Browning	Axis axis	8.4	-2.628135539	-0.374316832
Browning	Macaca mulatta	8.4	1.533566506	-0.428891419
Browning	Muntiacus muntjak	7.16	2.91145416	0.203015923
Browning	Canis aureus	7.16	0.548958158	-0.159755852
Browning	Panthera tigris	7.16	-2.552200177	-0.036486733
Browning	Axis axis	7.16	-3.068627778	0.539816533
Browning	Canis aureus	7.16	-2.805260264	0.075772821
Browning	Panthera tigris	7.16	-3.21083248	0.150624717
Browning	Canis aureus	7.16	2.894840233	-0.618936853
Hiperfire2	Panthera tigris	7.1	2.263089781	0.516067925
Hiperfire2	Rhinoceros unicornis	7.1	2.110908039	-0.568840626
Hiperfire2	Macaca mulatta	7.1	2.217686497	-0.604065686
Hiperfire2	Axis axis	7.1	2.216676898	-0.087346914
Hiperfire2	Axis axis	7.1	1.127271879	0.034096472
Hiperfire2	Semnopithecus schistaceus	7.1	0.548728306	-1.182012659
Hiperfire2	Macaca mulatta	7.1	-0.39521769	0.204391681
Browning	Panthera tigris	7.25	1.189830211	0.288931699
Browning	Axis axis	7.25	2.728728644	0.194767597
Browning	Panthera tigris	7.25	-0.909424365	0.531444864
Hiperfire2	Panthera tigris	7.5	-0.954160856	0.125103971
Hiperfire2	Panthera tigris	7.5	2.340470458	0.311282992
Hiperfire2	Rhinoceros unicornis	7.5	-0.300768096	-0.554217073
Hiperfire2	Panthera tigris	7.5	-0.781050647	-0.14250642
Hiperfire2	Panthera tigris	7.5	-0.860819033	0.140623918
Hiperfire2	Rhinoceros unicornis	7.5	2.473558306	-0.315676859
Hiperfire2	Panthera tigris	7.5	-0.863557813	0.771948001
Hiperfire2	Panthera tigris	7.5	-0.871190347	-0.704601121
Hiperfire2	Elephas maximus	7.5	2.442753252	0.293275647
Browning	Panthera tigris	8.1	0.186275198	0.55141692
Browning	Axis axis	8.1	-0.072666331	-0.097494713
Browning	Axis porcinus	7.35	-3.276358675	-0.743970057
Browning	Axis axis	7.35	-3.276358675	-0.743970057
Browning	Axis porcinus	7.35	-1.997322167	0.474436138
Browning	Rhinoceros unicornis	7.35	-1.928450047	0.369747643
Browning	Axis porcinus	7.35	-2.568844444	0.189652362
Browning	Sus scrofa	7.35	-2.568844444	0.189652362
Browning	Rhinoceros unicornis	7.35	-1.651859602	-0.191116314
Browning	Sus scrofa	7.35	-2.904835029	-0.534090088
Browning	Rhinoceros unicornis	7.35	-3.763638153	-1.526365037
Browning	Rusa unicolor	7.35	-3.763638153	-1.526365037
Browning	Rhinoceros unicornis	7.35	-3.05786103	-0.006722684
Browning	Hystrix indica	7.35	-2.174970531	-0.000569408
Browning	Rhinoceros unicornis	7.35	-1.820887096	-0.836494019
Browning	Rhinoceros unicornis	7.35	-3.46506363	-0.959423106
Browning	Rhinoceros unicornis	7.35	-1.459782904	1.084272959
Browning	Rhinoceros unicornis	7.35	-1.470568624	-1.639723336
Browning	Panthera tigris	7.15	3.991118586	0.27747243
Browning	Rusa unicolor	7.15	3.991118586	0.337277809
Browning	Axis porcinus	7.6	1.852878453	-0.278081834
Browning	Axis axis	7.6	3.376642099	0.727344777
Browning	Axis porcinus	7.6	3.608728877	0.23132981
Browning	Axis porcinus	7.6	1.590436453	0.107367983
Browning	Muntiacus muntjak	7.6	1.590436453	0.107367983
Browning	Axis axis	7.6	1.590436453	0.107367983
Browning	Axis axis	7.6	3.17988668	-0.55874375
Browning	Axis axis	7.6	-2.683929988	0.116085094
Browning	Sus scrofa	7.6	-4.198748193	2.001864856
Browning	Axis axis	7.6	2.450749133	-0.017235352
Browning	Macaca mulatta	7.6	0.578637733	0.056921587
Browning	Axis axis	7.6	-2.411360435	-0.056069419
Browning	Axis axis	7.6	0.514197492	-0.045485128
Hiperfire2	Elephas maximus	7.5	-2.716744869	-0.969712641
Hiperfire2	Rhinoceros unicornis	7.5	-1.861650801	-1.394279595
Hiperfire2	Muntiacus muntjak	7.3	-0.576506663	-0.064984923
Hiperfire2	Muntiacus muntjak	7.3	-2.422738869	-0.393064145
Hiperfire2	Muntiacus muntjak	7.3	-0.635763726	0.010911349
Hiperfire2	Muntiacus muntjak	7.3	2.273843324	-0.657312141
Hiperfire2	Muntiacus muntjak	7.3	0.823845992	0.017745991
Hiperfire2	Muntiacus muntjak	7.3	0.738991671	-0.384816094
Hiperfire2	Rusa unicolor	7.3	-1.711059327	-0.388016772
Hiperfire2	Rusa unicolor	8.2	0.544286541	-0.413087302
Hiperfire2	Muntiacus muntjak	8.2	-2.151978017	0.106265501
Browning	Sus scrofa	7.5	-2.29768122	0.155735403
Hiperfire2	Axis axis	7.08	-2.087575206	0.09759637
Hiperfire2	Axis axis	7.08	-0.391880957	0.510278377
Hiperfire2	Axis porcinus	7.08	-2.073440302	-0.038030087
Hiperfire2	Axis axis	7.08	-2.075495056	0.22530386
Browning	Macaca mulatta	7.5	2.696552342	-0.116261456
Browning	Axis porcinus	7.5	-3.21279626	0.116309139
Browning	Macaca mulatta	7.5	-3.04437655	0.117622892
Browning	Panthera tigris	7.5	-3.030523162	-0.012387302
Browning	Hystrix indica	7.75	2.088932548	0.054868024
Browning	Axis porcinus	7.75	-1.795736458	-0.808971127
Browning	Axis porcinus	7.75	0.620416481	0.285028496
Browning	Axis porcinus	7.75	1.783431769	-0.315626939
Browning	Axis porcinus	7.75	1.709548319	0.350070118
Browning	Axis porcinus	7.75	3.529744557	-0.477597483
Browning	Axis porcinus	7.75	-0.189741061	-0.614564451
Browning	Axis porcinus	7.75	1.646585283	-0.303897701
Browning	Axis porcinus	7.75	1.896202632	0.109943302
Browning	Axis porcinus	7.75	1.165185077	-0.000815806
Browning	Hystrix indica	7.75	0.093311634	-0.088975566
Browning	Axis porcinus	7.75	-1.331868231	-0.093262223
Browning	Axis porcinus	7.75	1.994625947	-0.472669847
Browning	Axis porcinus	7.75	-0.142074639	0.419304097
Browning	Axis porcinus	7.75	-0.471065164	0.120429627
Hiperfire2	Panthera tigris	7.8	0.102986819	0.073462576
Hiperfire2	Panthera tigris	7.8	0.350550401	0.140894296
Hiperfire2	Rusa unicolor	7.8	-2.556321389	0.221790542
Hiperfire2	Rusa unicolor	7.8	0.528522144	0.35661762
Hiperfire2	Panthera tigris	7.8	0.439066008	-0.091001708
Browning	Rusa unicolor	7	0.709769131	-0.438117801
Browning	Muntiacus muntjak	7	2.746868723	-0.062202958
Hiperfire2	Axis axis	7.4	0.391965874	0.66052338
Hiperfire2	Axis axis	7.4	-2.049379391	0.842149823
Hiperfire2	Axis axis	7.4	-2.102241515	0.340611982
Hiperfire2	Axis axis	7.4	0.163250671	-0.087187042
Hiperfire2	Macaca mulatta	7.4	0.058539836	-0.687572284
Hiperfire2	Axis axis	7.4	-1.970045992	0.504405366
Hiperfire2	Axis axis	7.4	-1.648993201	-0.334637227
Hiperfire2	Axis axis	7.4	-0.580350099	-0.338304939
Hiperfire2	Axis axis	7.4	2.161399972	0.342004168
Hiperfire2	Axis axis	7.4	-0.410746306	0.228067515
Hiperfire2	Axis axis	7.4	-2.510254613	0.432365977
Hiperfire2	Rusa unicolor	7.4	-2.360191277	0.399511151
Hiperfire2	Axis axis	7.4	-2.360191277	0.399511151
Hiperfire2	Axis axis	7.4	2.170603014	0.294818214
Hiperfire2	Axis axis	7.4	1.172257014	-0.033533762
Hiperfire2	Axis axis	7.4	-0.659033205	-0.147388127
Hiperfire2	Axis axis	7.4	-0.256661019	0.337941664
Hiperfire2	Axis axis	7.4	1.06508014	-0.405990339
Hiperfire2	Axis axis	7.4	0.507670608	0.151614967
Hiperfire2	Macaca mulatta	7.4	0.87717533	-0.15032336
Hiperfire2	Axis axis	7.4	-0.999338603	-0.197892112
Hiperfire2	Rusa unicolor	7.4	-1.95701835	-0.825715236
Hiperfire2	Axis axis	7.4	-1.95701835	-0.825715236
Hiperfire2	Axis axis	7.4	-1.628961029	-0.102705128
Hiperfire2	Axis axis	7.4	0.323683042	0.462857497
Hiperfire2	Axis axis	7.4	-2.509889626	0.122525074
Hiperfire2	Axis axis	7.4	-2.077288342	0.192177996
Hiperfire2	Axis axis	7.4	-0.657029922	0.26226663
Hiperfire2	Axis axis	7.4	-2.079778515	-0.663526513
Hiperfire2	Axis axis	7.4	2.413861886	-0.142856434
Hiperfire2	Axis axis	7.4	0.587525033	0.307121539
Hiperfire2	Sus scrofa	7.4	0.587525033	0.307121539
Hiperfire2	Sus scrofa	7.4	0.464957301	-0.211824285
Hiperfire2	Axis axis	7.4	0.464957301	-0.211824285
Hiperfire2	Axis axis	7.4	-2.578147678	0.625763198
Hiperfire2	Semnopithecus schistaceus	7.4	0.960541098	-0.751898546
Hiperfire1	Axis axis	7.25	0.987517442	0.508072901
Hiperfire1	Axis axis	7.25	-0.913594562	-0.696031103
Hiperfire1	Axis axis	7.25	-1.831927235	-0.324638143
Hiperfire1	Semnopithecus schistaceus	7.25	-1.449356949	-0.973207525
Browning	Elephas maximus	7.7	0.572252575	-0.877381813
Hiperfire1	Muntiacus muntjak	7.1	0.332811414	0.172495445
Hiperfire2	Rusa unicolor	7.1	0.402545254	-0.455931591
Browning	Hystrix indica	7.8	-1.388961679	-0.22495502
Browning	Hystrix indica	7.8	1.143842639	-0.472606291
Browning	Hystrix indica	7.8	0.828783432	-0.483147281
Browning	Hystrix indica	7.8	0.402267703	0.247867545
Hiperfire1	Axis axis	7.3	-1.191629657	-0.260921745
Hiperfire1	Hystrix indica	7.3	-0.355904617	0.977388254
Hiperfire1	Axis porcinus	7.3	-0.846266652	-0.717365109
Hiperfire1	Sus scrofa	7.3	-0.846266652	-0.717365109
Hiperfire1	Rusa unicolor	7.3	-0.846266652	-0.717365109
Hiperfire1	Panthera tigris	7.4	-0.344314407	-0.249013098
Hiperfire1	Axis axis	7.4	-0.012057349	0.885716442
Hiperfire1	Axis axis	7.4	-0.975938327	0.078483838
Hiperfire1	Axis axis	7.4	1.311850058	0.334081331
Hiperfire1	Axis axis	7.4	-1.77977726	-0.161775145
Hiperfire1	Axis axis	7.4	-1.020658251	0.277595483
Hiperfire1	Axis axis	7.4	-1.316070504	0.481632188
Hiperfire1	Axis axis	7.4	1.60957286	-0.157311385
Hiperfire1	Axis axis	7.4	-0.678407562	0.344661437
Hiperfire1	Axis porcinus	7.4	-0.442094294	-0.862348499
Hiperfire1	Axis axis	7.4	-1.349198932	-0.240526421
Hiperfire1	Rusa unicolor	7.4	-1.217397368	0.02151965
Hiperfire1	Axis porcinus	7.4	-0.693104901	0.363596012
Hiperfire1	Axis axis	7.4	-1.732131606	-0.844834276
Hiperfire1	Axis axis	7.4	-1.052462373	-0.094369874
Hiperfire1	Axis axis	7.4	-1.205923431	0.060058708
Hiperfire1	Axis porcinus	7.4	2.73833248	-1.17032467
Hiperfire1	Axis axis	7.4	-1.110512803	-0.311875362
Hiperfire1	Axis axis	7.4	-0.729389023	-0.342944876
Hiperfire1	Muntiacus muntjak	7.1	-1.220425556	-0.571214513
Hiperfire1	Sus scrofa	7.1	-0.525384993	-0.24011736
Hiperfire2	Panthera tigris	7.7	-0.889098148	-0.052573917
Hiperfire2	Panthera tigris	7.7	-2.48095651	0.538383535
Hiperfire2	Panthera tigris	7.7	-2.558315055	0.316910184
Hiperfire2	Panthera tigris	7.7	-2.107069439	0.025549146
Hiperfire2	Panthera tigris	7.7	-2.081660934	0.016637316
Hiperfire2	Panthera tigris	7.7	-1.863379353	-0.105853714
Hiperfire2	Panthera tigris	7.7	-2.266399321	0.101265795
Hiperfire2	Panthera tigris	7.7	-2.172167932	0.032609139
Hiperfire2	Panthera tigris	7.7	-2.614055035	0.021961257
Hiperfire2	Panthera tigris	7.7	-2.065689111	-0.084517564
Hiperfire2	Panthera tigris	7.7	-1.740421829	-0.357800005
Hiperfire2	Panthera tigris	7.7	-2.051312178	-0.06865818
Hiperfire2	Panthera tigris	7.7	-1.527971069	-0.478489198
Hiperfire2	Panthera tigris	7.7	-2.025975894	-0.072798654
Hiperfire2	Hystrix indica	7.55	-1.248984387	0.403267888
Hiperfire2	Rusa unicolor	7.55	-0.903099422	-0.902446893
Hiperfire2	Semnopithecus schistaceus	7.55	-0.743571326	-0.52831767
Hiperfire2	Rusa unicolor	7.55	0.307993444	0.726264203
Hiperfire2	Rusa unicolor	7.55	-1.038825347	-0.876345754
Hiperfire2	Hystrix indica	7.55	-1.077925048	0.524402541
Hiperfire2	Rusa unicolor	7.55	-0.062642734	-0.239477954
Hiperfire1	Panthera tigris	7.5	1.463702214	0.366727384
Hiperfire1	Panthera tigris	7.5	2.046504042	0.532582443
Hiperfire1	Panthera tigris	7.5	0.237024479	-1.646878812
Hiperfire1	Rusa unicolor	7.5	-1.790075437	-0.402210755
Hiperfire1	Rusa unicolor	7.5	2.36446371	0.104782163
Hiperfire2	Sus scrofa	7.1	0.967090427	-0.347931645
Hiperfire2	Macaca mulatta	7.4	0.727323743	0.028110231
Hiperfire2	Macaca mulatta	7.4	0.238533143	-0.377386152
